timestamp(utc), x, y, z, q1, q2, q3, q4
2022-11-30T15:00:43.825053,34.8,448.5,49.2,3e-05,0.12801,-0.99177,-1e-05
2022-11-30T15:00:43.892633,34.5,448.8,49.0,0.0002,0.12802,-0.99177,4e-05
2022-11-30T15:00:43.954240,34.2,449.1,48.9,0.00034,0.128,-0.99177,6e-05
2022-11-30T15:00:44.020741,34.1,449.5,48.9,0.00032,0.128,-0.99177,6e-05
2022-11-30T15:00:44.090851,34.0,449.9,49.0,0.00028,0.128,-0.99177,5e-05
2022-11-30T15:00:44.150223,34.0,450.3,49.0,0.00023,0.128,-0.99177,5e-05
2022-11-30T15:00:44.214751,34.0,450.7,49.1,0.00017,0.12798,-0.99178,3e-05
2022-11-30T15:00:44.280207,34.2,451.1,49.1,6e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:44.345237,34.5,451.5,49.2,5e-05,-0.12796,0.99178,2e-05
2022-11-30T15:00:44.412027,34.7,451.9,49.3,0.00015,-0.12796,0.99178,5e-05
2022-11-30T15:00:44.479199,34.8,452.3,49.3,0.00016,-0.12797,0.99178,5e-05
2022-11-30T15:00:44.538842,34.8,452.6,49.3,8e-05,-0.12797,0.99178,3e-05
2022-11-30T15:00:44.605065,35.0,452.9,49.2,2e-05,-0.12798,0.99178,1e-05
2022-11-30T15:00:44.674685,35.3,453.2,49.2,0.0,0.12799,-0.99178,0.0
2022-11-30T15:00:44.731544,35.5,453.5,49.2,1e-05,0.128,-0.99177,0.0
2022-11-30T15:00:44.796521,35.8,453.7,49.2,2e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:44.867490,36.1,454.0,49.2,2e-05,0.12801,-0.99177,1e-05
2022-11-30T15:00:44.926766,36.4,454.2,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:45.006755,36.8,454.4,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:45.064859,37.1,454.6,49.2,1e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:45.132161,37.5,454.8,49.2,1e-05,0.12799,-0.99177,0.0
2022-11-30T15:00:45.188601,37.8,455.0,49.2,1e-05,0.12799,-0.99177,0.0
2022-11-30T15:00:45.254568,38.1,455.2,49.2,1e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.319558,38.5,455.4,49.2,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.385090,38.8,455.6,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.450937,39.1,455.8,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.515528,39.5,456.0,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.579863,39.8,456.2,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.644167,40.1,456.4,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.708949,40.5,456.5,49.2,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:45.773929,40.8,456.7,49.2,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:45.838854,41.1,456.9,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:45.903570,41.5,457.1,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:45.968404,41.8,457.3,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:46.033032,42.1,457.5,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.087959,42.5,457.7,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.153124,42.8,457.9,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.231459,43.2,458.1,49.2,2e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.287765,43.5,458.3,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.353391,43.8,458.5,49.2,3e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:46.419225,44.2,458.7,49.2,4e-05,0.12798,-0.99178,-2e-05
2022-11-30T15:00:46.484153,44.5,458.9,49.2,4e-05,0.12798,-0.99178,-2e-05
2022-11-30T15:00:46.549514,44.8,459.1,49.2,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.615334,45.2,459.2,49.2,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.682602,45.5,459.4,49.2,4e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.739738,45.9,459.6,49.2,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.804381,46.2,459.8,49.2,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.868568,46.5,460.0,49.2,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:46.932757,46.9,460.2,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:46.997566,47.2,460.4,49.2,3e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:47.062069,47.6,460.6,49.2,2e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:00:47.137526,47.9,460.8,49.2,3e-05,0.128,-0.99177,-1e-05
2022-11-30T15:00:47.201848,48.2,461.0,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.266783,48.6,461.2,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.331836,48.9,461.4,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.386684,49.2,461.6,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.450033,49.6,461.8,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.528596,49.9,461.9,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:47.583437,50.3,462.1,49.2,2e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:47.648667,50.7,462.1,49.2,3e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:47.713325,51.0,462.3,49.2,3e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:47.782582,51.4,462.4,49.2,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:47.838483,51.8,462.5,49.2,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:47.903446,52.1,462.5,49.2,3e-05,0.12796,-0.99178,1e-05
2022-11-30T15:00:47.968127,52.6,462.5,49.2,3e-05,0.12788,-0.99179,0.0
2022-11-30T15:00:48.044050,52.9,462.3,49.2,3e-05,0.12778,-0.9918,0.0
2022-11-30T15:00:48.098886,53.3,462.1,49.2,3e-05,0.12769,-0.99181,0.0
2022-11-30T15:00:48.164531,53.7,462.0,49.2,2e-05,0.12769,-0.99181,0.0
2022-11-30T15:00:48.229267,54.1,462.0,49.2,3e-05,0.12779,-0.9918,0.0
2022-11-30T15:00:48.294352,54.4,461.9,49.2,4e-05,0.1279,-0.99179,0.0
2022-11-30T15:00:48.359712,54.6,461.6,49.2,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:48.425101,54.9,461.4,49.2,3e-05,0.128,-0.99177,-1e-05
2022-11-30T15:00:48.493399,55.2,461.1,49.2,3e-05,0.12801,-0.99177,-1e-05
2022-11-30T15:00:48.549745,55.4,460.8,49.2,3e-05,0.128,-0.99177,-1e-05
2022-11-30T15:00:48.616551,55.7,460.5,49.2,0.0,0.12799,-0.99178,-2e-05
2022-11-30T15:00:48.682654,56.0,460.2,49.4,0.00019,-0.12797,0.99178,6e-05
2022-11-30T15:00:48.747341,56.1,459.9,49.4,0.0002,-0.12797,0.99178,6e-05
2022-11-30T15:00:48.812446,56.2,459.5,49.3,0.00017,-0.12797,0.99178,5e-05
2022-11-30T15:00:48.877399,56.3,459.1,49.3,0.00014,-0.12796,0.99178,4e-05
2022-11-30T15:00:48.941845,56.3,458.7,49.3,9e-05,-0.12797,0.99178,3e-05
2022-11-30T15:00:49.006202,56.3,458.3,49.2,2e-05,-0.12799,0.99178,1e-05
2022-11-30T15:00:49.073153,56.2,457.9,49.2,5e-05,0.12799,-0.99178,1e-05
2022-11-30T15:00:49.128177,56.1,457.4,49.1,0.00012,0.12799,-0.99177,3e-05
2022-11-30T15:00:49.192423,56.1,457.0,49.1,0.00017,0.128,-0.99177,5e-05
2022-11-30T15:00:49.267714,56.1,456.6,49.1,0.00013,0.128,-0.99177,4e-05
2022-11-30T15:00:49.332665,56.1,456.3,49.1,9e-05,0.128,-0.99177,3e-05
2022-11-30T15:00:49.397845,56.1,455.9,49.1,6e-05,0.12799,-0.99177,2e-05
2022-11-30T15:00:49.463229,56.1,455.5,49.1,5e-05,0.128,-0.99177,2e-05
2022-11-30T15:00:49.528276,56.1,455.1,49.1,5e-05,0.12801,-0.99177,2e-05
2022-11-30T15:00:49.594001,56.2,454.7,49.2,4e-05,0.12802,-0.99177,2e-05
2022-11-30T15:00:49.649206,56.2,454.4,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:49.715908,56.2,454.0,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:49.792426,56.2,453.6,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:49.858570,56.1,453.2,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:49.923710,56.2,452.8,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:49.978170,56.1,452.4,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:50.044965,56.1,452.0,49.2,3e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:50.109880,56.1,451.6,49.2,3e-05,0.12803,-0.99177,1e-05
2022-11-30T15:00:50.174921,56.2,451.2,49.2,2e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:50.239456,56.2,450.8,49.2,2e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:50.303969,56.2,450.4,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:50.368496,56.1,450.0,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:50.433294,56.1,449.7,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:50.497822,56.1,449.3,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:50.562206,56.1,448.9,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:50.627009,56.1,448.5,49.2,3e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:50.691535,56.1,448.1,49.2,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:50.757332,56.1,447.7,49.2,3e-05,0.12799,-0.99178,1e-05
2022-11-30T15:00:50.821515,56.1,447.3,49.2,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:50.886221,56.1,446.9,49.2,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:50.950912,56.1,446.6,49.2,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:51.018380,56.1,446.2,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:51.084318,56.1,445.8,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:51.148739,56.1,445.4,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:51.212999,56.1,445.0,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:51.277485,56.1,444.6,49.2,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:51.341941,56.1,444.3,49.2,3e-05,0.12803,-0.99177,0.0
2022-11-30T15:00:51.406828,56.1,443.9,49.2,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:51.471827,56.1,443.5,49.2,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:51.540029,56.1,443.1,49.2,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:51.594354,56.1,442.7,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:51.659043,56.1,442.3,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:51.723017,56.0,441.9,49.2,3e-05,0.128,-0.99177,1e-05
2022-11-30T15:00:51.788010,55.9,441.6,49.2,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:51.852549,55.8,441.2,49.2,2e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:51.927545,55.7,440.8,49.2,2e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:51.991628,55.5,440.5,49.2,2e-05,0.128,-0.99177,0.0
2022-11-30T15:00:52.056136,55.2,440.2,49.2,3e-05,0.12801,-0.99177,1e-05
2022-11-30T15:00:52.120436,55.0,439.9,49.2,2e-05,0.128,-0.99177,1e-05
2022-11-30T15:00:52.184582,54.7,439.6,49.2,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:52.250358,54.4,439.3,49.2,2e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:52.315645,54.1,439.1,49.2,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:52.380342,53.8,439.0,49.2,1e-05,0.12802,-0.99177,-1e-05
2022-11-30T15:00:52.436949,53.4,438.9,49.2,2e-05,0.12802,-0.99177,-1e-05
2022-11-30T15:00:52.502989,53.0,438.8,49.2,2e-05,0.12802,-0.99177,-1e-05
2022-11-30T15:00:52.568073,52.6,438.7,49.2,3e-05,0.12802,-0.99177,-1e-05
2022-11-30T15:00:52.636237,52.3,438.6,49.1,4e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:52.700836,52.1,438.5,49.2,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:52.765021,52.0,438.5,49.1,8e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:52.829682,52.0,438.5,49.1,8e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:52.883045,52.0,438.5,49.1,7e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:52.959227,52.0,438.5,49.1,7e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:53.013110,52.0,438.5,49.1,6e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:53.079378,52.0,438.5,49.1,5e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:53.145081,52.0,438.5,49.1,4e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:53.209713,52.0,438.5,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:53.273592,52.1,438.5,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:53.338011,52.1,438.5,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:53.391885,52.1,438.5,49.2,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:53.455974,52.1,438.5,49.2,3e-05,0.128,-0.99177,0.0
2022-11-30T15:00:56.632562,-36.0,453.1,50.8,0.00095,-0.12765,0.99182,0.00036
2022-11-30T15:00:56.681990,-36.0,453.1,50.8,0.00094,-0.12765,0.99182,0.00036
2022-11-30T15:00:56.732450,-36.0,453.1,50.8,0.00094,-0.12764,0.99182,0.00036
2022-11-30T15:00:56.803499,-36.3,452.8,50.6,0.00066,-0.12772,0.99181,0.00017
2022-11-30T15:00:56.860190,-36.4,452.4,50.5,0.00059,-0.12765,0.99182,0.00012
2022-11-30T15:00:56.924478,-36.5,452.1,50.4,0.0005,-0.1276,0.99183,9e-05
2022-11-30T15:00:56.991182,-36.7,451.8,50.3,0.0004,-0.12768,0.99182,8e-05
2022-11-30T15:00:57.057138,-36.9,451.7,50.2,0.0003,-0.12785,0.99179,8e-05
2022-11-30T15:00:57.127453,-37.0,451.4,50.2,0.00021,-0.12793,0.99178,7e-05
2022-11-30T15:00:57.183715,-37.2,451.1,50.1,0.0001,-0.12794,0.99178,4e-05
2022-11-30T15:00:57.252524,-36.9,450.9,50.2,0.00034,-0.12793,0.99178,0.00013
2022-11-30T15:00:57.317813,-37.0,450.5,50.2,0.00029,-0.12797,0.99178,0.00012
2022-11-30T15:00:57.397265,-37.1,450.1,50.1,0.0002,-0.12795,0.99178,0.0001
2022-11-30T15:00:57.446891,-37.2,449.6,50.1,0.00011,-0.12794,0.99178,8e-05
2022-11-30T15:00:57.513284,-37.3,449.2,50.0,2e-05,-0.12797,0.99178,5e-05
2022-11-30T15:00:57.580036,-37.4,448.8,49.9,7e-05,0.128,-0.99177,-1e-05
2022-11-30T15:00:57.645461,-37.4,448.4,49.9,0.00012,0.128,-0.99177,2e-05
2022-11-30T15:00:57.710353,-37.4,447.9,49.9,0.00011,0.12799,-0.99178,3e-05
2022-11-30T15:00:57.774494,-37.4,447.6,49.9,7e-05,0.128,-0.99177,2e-05
2022-11-30T15:00:57.838981,-37.4,447.2,49.9,4e-05,0.128,-0.99177,2e-05
2022-11-30T15:00:57.903341,-37.4,446.8,49.9,4e-05,0.12798,-0.99178,2e-05
2022-11-30T15:00:57.967608,-37.4,446.4,49.9,5e-05,0.12799,-0.99178,1e-05
2022-11-30T15:00:58.031657,-37.4,446.0,49.9,4e-05,0.12799,-0.99177,0.0
2022-11-30T15:00:58.095695,-37.4,445.6,49.9,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:00:58.165491,-37.4,445.2,49.9,5e-05,0.12796,-0.99178,0.0
2022-11-30T15:00:58.224106,-37.4,444.8,49.9,5e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:58.290538,-37.4,444.5,49.9,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:00:58.358110,-37.4,444.1,49.9,3e-05,0.12797,-0.99178,0.0
2022-11-30T15:00:58.427113,-37.4,443.7,49.9,4e-05,0.12799,-0.99178,0.0
2022-11-30T15:00:58.489163,-37.4,443.3,49.9,4e-05,0.12801,-0.99177,0.0
2022-11-30T15:00:58.554382,-37.4,443.0,49.9,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:00:58.621377,-37.5,442.6,49.9,4e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:58.678100,-37.6,442.2,49.9,4e-05,0.12802,-0.99177,1e-05
2022-11-30T15:00:58.754608,-37.7,441.8,49.9,4e-05,0.12805,-0.99177,2e-05
2022-11-30T15:00:58.812672,-37.8,441.4,49.9,3e-05,0.12804,-0.99177,2e-05
2022-11-30T15:00:58.869739,-37.9,441.1,49.9,5e-05,0.12804,-0.99177,1e-05
2022-11-30T15:00:58.934418,-38.1,440.8,49.9,4e-05,0.12803,-0.99177,-1e-05
2022-11-30T15:00:59.011248,-38.4,440.5,49.9,2e-05,0.12801,-0.99177,-3e-05
2022-11-30T15:00:59.067760,-38.7,440.2,49.9,4e-05,0.12799,-0.99178,-2e-05
2022-11-30T15:00:59.138803,-38.9,439.9,49.9,4e-05,0.12797,-0.99178,-3e-05
2022-11-30T15:00:59.193358,-39.2,439.7,49.9,3e-05,0.12797,-0.99178,-4e-05
2022-11-30T15:00:59.258089,-39.6,439.5,49.9,3e-05,0.12798,-0.99178,-5e-05
2022-11-30T15:00:59.323811,-40.0,439.4,49.9,5e-05,0.12798,-0.99178,-7e-05
2022-11-30T15:00:59.388577,-40.3,439.3,49.9,4e-05,0.12798,-0.99178,-7e-05
2022-11-30T15:00:59.459407,-40.7,439.2,49.9,4e-05,0.12799,-0.99178,-7e-05
2022-11-30T15:00:59.527128,-41.1,439.1,49.9,5e-05,0.12801,-0.99177,-6e-05
2022-11-30T15:00:59.594177,-41.5,439.1,49.9,5e-05,0.12804,-0.99177,-6e-05
2022-11-30T15:00:59.660493,-41.9,439.2,49.9,5e-05,0.1281,-0.99176,-8e-05
2022-11-30T15:00:59.727287,-42.2,439.4,49.9,4e-05,0.12819,-0.99175,-8e-05
2022-11-30T15:00:59.782839,-42.6,439.4,49.9,3e-05,0.12814,-0.99176,-6e-05
2022-11-30T15:00:59.858846,-43.0,439.5,49.9,3e-05,0.12807,-0.99176,-3e-05
2022-11-30T15:00:59.916786,-43.3,439.5,49.9,3e-05,0.12805,-0.99177,-1e-05
2022-11-30T15:00:59.981635,-43.7,439.7,49.9,3e-05,0.12804,-0.99177,1e-05
2022-11-30T15:01:00.048176,-44.0,439.9,49.9,3e-05,0.12804,-0.99177,3e-05
2022-11-30T15:01:00.113794,-44.3,440.0,49.9,3e-05,0.12803,-0.99177,3e-05
2022-11-30T15:01:00.179185,-44.7,440.2,49.9,3e-05,0.12803,-0.99177,3e-05
2022-11-30T15:01:00.234915,-45.0,440.4,49.9,3e-05,0.12801,-0.99177,2e-05
2022-11-30T15:01:00.300497,-45.4,440.6,49.9,3e-05,0.12801,-0.99177,1e-05
2022-11-30T15:01:00.372612,-45.7,440.8,49.9,3e-05,0.128,-0.99177,0.0
2022-11-30T15:01:00.429781,-46.0,441.0,49.9,2e-05,0.128,-0.99177,0.0
2022-11-30T15:01:00.495180,-46.3,441.2,49.9,2e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:00.564272,-46.7,441.4,49.9,3e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:00.632912,-47.0,441.6,49.9,3e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:00.691591,-47.3,441.8,49.9,3e-05,0.12799,-0.99178,0.0
2022-11-30T15:01:00.756182,-47.7,442.0,49.9,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:01:00.820482,-48.0,442.2,49.9,4e-05,0.12797,-0.99178,0.0
2022-11-30T15:01:00.884862,-48.4,442.4,49.9,4e-05,0.12797,-0.99178,0.0
2022-11-30T15:01:00.949279,-48.7,442.6,49.9,3e-05,0.12798,-0.99178,0.0
2022-11-30T15:01:01.014415,-49.0,442.8,49.9,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:01:01.080151,-49.4,443.0,49.9,4e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:01.144865,-49.7,443.2,49.9,3e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:01.214126,-50.1,443.4,49.9,3e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:01.279781,-50.4,443.6,49.9,4e-05,0.12799,-0.99177,1e-05
2022-11-30T15:01:01.344361,-50.7,443.8,49.9,4e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:01.412659,-51.1,444.0,49.9,4e-05,0.12802,-0.99177,0.0
2022-11-30T15:01:01.469791,-51.4,444.2,49.9,4e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:01.536991,-51.7,444.4,49.9,3e-05,0.128,-0.99177,0.0
2022-11-30T15:01:01.602659,-52.1,444.6,49.9,3e-05,0.128,-0.99177,0.0
2022-11-30T15:01:01.669169,-52.4,444.8,49.9,2e-05,0.128,-0.99177,0.0
2022-11-30T15:01:01.734123,-52.7,445.0,49.9,2e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:01.788677,-53.1,445.2,49.9,3e-05,0.12802,-0.99177,0.0
2022-11-30T15:01:01.853241,-53.4,445.4,49.9,2e-05,0.12803,-0.99177,-1e-05
2022-11-30T15:01:01.917496,-53.7,445.6,49.9,2e-05,0.12802,-0.99177,-1e-05
2022-11-30T15:01:01.982498,-54.1,445.8,49.9,3e-05,0.128,-0.99177,0.0
2022-11-30T15:01:02.047173,-54.4,446.0,49.9,2e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:02.114094,-54.7,446.2,49.9,2e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:02.179122,-55.1,446.3,49.9,3e-05,0.12801,-0.99177,0.0
2022-11-30T15:01:02.244090,-55.4,446.5,49.9,4e-05,0.128,-0.99177,0.0
2022-11-30T15:01:02.309856,-55.8,446.7,49.9,4e-05,0.12799,-0.99177,0.0
2022-11-30T15:01:02.374422,-56.1,446.9,49.9,4e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:02.439022,-56.4,447.1,49.9,4e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:02.503976,-56.8,447.3,49.9,4e-05,0.12799,-0.99177,0.0
2022-11-30T15:01:02.570310,-57.1,447.5,49.9,3e-05,0.12799,-0.99177,0.0
2022-11-30T15:01:02.636281,-57.4,447.7,49.9,4e-05,0.12798,-0.99178,1e-05
2022-11-30T15:01:02.700964,-57.7,448.0,49.9,4e-05,0.12797,-0.99178,0.0
2022-11-30T15:01:02.765158,-58.0,448.3,49.9,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:01:02.833077,-58.3,448.6,49.9,4e-05,0.12799,-0.99178,0.0
2022-11-30T15:01:02.897721,-58.5,448.8,49.9,4e-05,0.12798,-0.99178,0.0
2022-11-30T15:01:02.962458,-58.8,449.1,49.9,6e-05,0.12798,-0.99178,1e-05
2022-11-30T15:01:03.026222,-59.0,449.5,49.8,0.00021,0.12802,-0.99177,5e-05
2022-11-30T15:01:03.092745,-59.2,449.8,49.8,0.0002,0.12803,-0.99177,5e-05
2022-11-30T15:01:03.157495,-59.3,450.2,49.8,0.00017,0.12803,-0.99177,5e-05
2022-11-30T15:01:03.222000,-59.3,450.6,49.9,0.00013,0.12801,-0.99177,4e-05
2022-11-30T15:01:03.286351,-59.3,451.0,49.9,6e-05,0.12799,-0.99178,1e-05
2022-11-30T15:01:03.350755,-59.1,451.4,50.0,3e-05,-0.12799,0.99178,2e-05
2022-11-30T15:01:03.417040,-59.0,451.8,50.0,3e-05,-0.12799,0.99177,3e-05
2022-11-30T15:01:03.482935,-59.0,452.2,50.0,0.0,-0.128,0.99177,3e-05
2022-11-30T15:01:03.547300,-58.9,452.6,50.0,1e-05,0.12799,-0.99178,-3e-05
2022-11-30T15:01:03.613518,-58.8,453.0,50.0,0.0,0.12798,-0.99178,-3e-05
2022-11-30T15:01:03.680505,-58.6,453.3,50.0,1e-05,0.12799,-0.99178,-1e-05
2022-11-30T15:01:03.745614,-58.3,453.6,50.0,0.0,0.128,-0.99177,1e-05
2022-11-30T15:01:03.810197,-58.0,453.8,50.0,0.0,0.12801,-0.99177,1e-05
2022-11-30T15:01:03.864623,-57.8,454.1,50.0,1e-05,0.12802,-0.99177,1e-05
2022-11-30T15:01:03.930074,-57.5,454.4,50.0,2e-05,0.12802,-0.99177,2e-05
2022-11-30T15:01:04.005023,-57.2,454.6,50.0,2e-05,0.12802,-0.99177,3e-05
2022-11-30T15:01:04.058911,-56.9,454.8,49.9,2e-05,0.12804,-0.99177,6e-05
2022-11-30T15:01:04.123053,-56.5,455.0,50.0,1e-05,0.12804,-0.99177,6e-05
2022-11-30T15:01:04.197844,-56.2,455.2,49.9,2e-05,0.12804,-0.99177,6e-05
2022-11-30T15:01:04.265173,-55.8,455.4,49.9,2e-05,0.12803,-0.99177,5e-05
2022-11-30T15:01:04.330122,-55.5,455.6,49.9,3e-05,0.12803,-0.99177,4e-05
2022-11-30T15:01:04.384431,-55.2,455.8,49.9,3e-05,0.12802,-0.99177,4e-05
2022-11-30T15:01:04.458974,-54.8,456.0,49.9,3e-05,0.12802,-0.99177,3e-05
2022-11-30T15:01:04.523402,-54.5,456.2,49.9,3e-05,0.12802,-0.99177,2e-05
2022-11-30T15:01:04.588450,-54.2,456.4,49.9,2e-05,0.12801,-0.99177,2e-05
2022-11-30T15:01:04.653481,-53.8,456.5,49.9,2e-05,0.128,-0.99177,1e-05
2022-11-30T15:01:04.708389,-53.5,456.7,49.9,3e-05,0.128,-0.99177,1e-05
2022-11-30T15:01:04.772590,-53.1,456.9,49.9,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:01:04.836987,-52.8,457.1,50.0,2e-05,0.12799,-0.99178,0.0
2022-11-30T15:01:04.901902,-52.5,457.3,50.0,2e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:01:04.970513,-52.1,457.5,49.9,3e-05,0.12798,-0.99178,-1e-05
2022-11-30T15:01:05.037950,-51.8,457.7,50.0,2e-05,0.12797,-0.99178,-2e-05
2022-11-30T15:01:05.102381,-51.4,457.9,49.9,3e-05,0.12797,-0.99178,-2e-05
2022-11-30T15:01:05.166739,-51.1,458.1,49.9,3e-05,0.12797,-0.99178,-2e-05
2022-11-30T15:01:05.230851,-50.8,458.3,49.9,4e-05,0.12796,-0.99178,-3e-05
